% New table sexy with column(s) composition woman station wheelchair discovery pop suburban midst though soil furthermore coal fifteen gang land become till dining etc writing ear companion secure start symbolic glory hunt route dna distinctive rabbit direction title proposal staff father describe sorry heavy explicit instinct vacuum everywhere ghost skirt debt aides stir lawsuit want elevator cream dance institution selected sixth scientific warmth expectation cute freely knowledge demonstrate elementary external nuclear myth incredible mexican mate created 
Printed 0 matching rows from sexy
Printed 0 matching rows from sexy
Printed 0 matching rows from sexy
Printed 0 matching rows from sexy
% Created bst index for table sexy on column everywhere
% Added 34 rows to sexy from position 0 to 33
Printed 0 matching rows from sexy
Printed 22 matching rows from sexy
Printed 0 matching rows from sexy
% Created bst index for table sexy on column glory
Printed 0 matching rows from sexy
% Added 37 rows to sexy from position 34 to 70
% Deleted 0 rows from sexy
% New table partnership with column(s) honest red blanket vary row fully rose personality sexual crop slightly dock appreciation deputy disability honestly solar fiction confirm chicken proud yesterday marry fraud created
% Added 32 rows to partnership from position 0 to 31
Printed 57 matching rows from sexy
% New table sick with column(s) hers virtually nowhere soldier button recall mrs complaint works familiar distant jewish attach rush cart cow maintain even necessity translation variable neck bullet decline graduate fun doubt flip forum sack confirm percentage birth chop military muslim fishing nobody cross regulator swell without reception subtle after integrate fifteen holy imply board shy pace catch criticism bless gang tool successfully increase disease word if unique artist tribal federal plate mutter scan jaw stroke air suggest because formation organizational casualty sentiment spiritual nice rabbit steer aide hurt convert obvious nothing created
% Added 36 rows to partnership from position 32 to 67
Printed 0 matching rows from partnership
Printed 0 rows from joining sexy to sexy
Printed 71 matching rows from sexy
Printed 71 matching rows from sexy
% Added 35 rows to partnership from position 68 to 102
Printed 103 matching rows from partnership
Printed 0 matching rows from sick
Printed 0 matching rows from sick
Printed 0 matching rows from sexy
Printed 0 rows from joining sexy to sexy
% Added 37 rows to sick from position 0 to 36
Printed 0 matching rows from sick
Printed 0 matching rows from partnership
% Deleted 11 rows from partnership
Printed 0 rows from joining sexy to sexy
Printed 0 matching rows from partnership
% Created bst index for table sick on column neck
% Added 36 rows to sexy from position 71 to 106
% Created bst index for table sexy on column start
% Created hash index for table partnership on column honest
Printed 15 rows from joining sick to partnership
% Table sick deleted
Printed 92 matching rows from partnership
Printed 107 matching rows from sexy
Printed 107 matching rows from sexy
Printed 107 matching rows from sexy
% Added 38 rows to sexy from position 107 to 144
% New table consecutive with column(s) conference unless likelihood later middle technician screening bicycle merchant rise accent original multiple suspect rifle clothing take relieve mom clerk international indian commitment outline trade faint swell contemporary interfere sacrifice surgeon earth witness pioneer honest union alarm court tune haul dose limit finance ethics distinguish fascinating refugee match supplier some desert tale carrier reception colonial weed custom exhibit fresh pleased advise frustrate wound it automatic blade format wash planning concrete mutter puzzle panel recipe only resort down texture peaceful shake each casual signal ship pain ancient fame instructor tongue created
Printed 145 matching rows from sexy
Printed 145 matching rows from sexy
% Created hash index for table partnership on column row
Printed 92 matching rows from partnership
Printed 0 rows from joining consecutive to sexy
Printed 21 matching rows from sexy
Printed 84 matching rows from partnership
Printed 0 matching rows from consecutive
% Deleted 0 rows from consecutive
Printed 0 matching rows from consecutive
Printed 55 rows from joining partnership to sexy
% Deleted 1 rows from sexy
% Added 40 rows to consecutive from position 0 to 39
% Added 34 rows to consecutive from position 40 to 73
% Added 38 rows to consecutive from position 74 to 111
% Added 39 rows to consecutive from position 112 to 150
Printed 151 matching rows from consecutive
% Added 30 rows to sexy from position 144 to 173
Printed 151 matching rows from consecutive
Printed 174 matching rows from sexy
Printed 158 matching rows from sexy
Printed 42 matching rows from partnership
% Added 30 rows to consecutive from position 151 to 180
% hunt suburban midst pop distinctive knowledge describe suburban dance 
165 13.4923 80 true 193.094 106 soon 13.4923 164 
ring 69 false false false sculpture true pro 133 poor false subsequent 67.4195 43.8552 rear need 9.05802 apply 92 109.223 115.474 71.1231 112.181 
ring 69 false false false sculpture true pro 133 disappointment false combination 4.22903 159.668 nowhere union 9.54722 ready 187 62.2061 152.028 37.1932 62.0414 
ring 69 false false false sculpture true pro 133 interrupt false auction 97.2906 46.5896 deal testimony 183.252 rarely 100 163.841 149.311 136.405 168.851 
ring 69 false false false sculpture true pro 133 stuff false sometime 93.0778 12.8989 balance grocery 171.985 ability 90 79.8078 151.763 175.973 30.4266 
ring 69 false false false sculpture true pro 133 consumer true residential 106.068 159.345 prominent dad 58.3773 perspective 164 144.995 153.958 53.5573 144.083 
asset 180 true true true cotton false multiple 98 poll false delicate 123.98 165.312 overwhelming average 173.976 pair 158 139.095 101.388 179.297 138.591 
store 108 false false false southern false scramble 120 shared true kitchen 180.665 166.709 poetry skull 102.377 nod 163 185.009 189.535 100.323 76.4727 
why 90 true true true transmit true twenty 157 rid false exercise 54.5031 19.0803 seven split 77.281 exploit 172 103.507 173.141 165.066 13.0471 
conflict 174 true true true multiple false vs 154 critic true commander 120.028 68.2821 sympathy function 53.4816 home 162 192.601 112.846 97.5395 141.194 
stack 158 true true true favor true elephant 49 cite false liver 134.042 171.061 issue communicate 19.0316 hearing 49 128.336 1.90083 119.388 71.8732 
stack 158 true true true favor true elephant 49 treaty false tag 118.67 31.9686 backyard dog 125.687 particular 116 17.5397 162.206 32.3623 56.0936 
freshman 62 false false false ministry false chance 176 poll false delicate 123.98 165.312 overwhelming average 173.976 pair 158 139.095 101.388 179.297 138.591 
oak 176 false false false enough false comfort 86 grandparent true educational 196.149 61.6989 salt sink 75.5863 dip 157 43.6375 187.095 109.425 190.737 
oak 176 false false false enough false comfort 86 closest true distract 122.416 170.904 contact decrease 173.592 basic 168 72.4618 134.612 105.86 76.8625 
oak 176 false false false enough false comfort 86 intent false period 65.806 26.6979 grandparent blind 13.0495 instruction 9 16.2292 198.438 107.193 151.59 
figure 104 true true true legally false gaze 149 it false installation 97.8416 169.868 choice coat 180.859 cut 96 107.29 36.3619 16.9953 163.939 
interior 13 false false false modern false descend 126 galaxy false driver 73.9474 3.19159 behavior deal 171.058 concerning 187 154.158 56.4693 89.1961 54.5958 
striking 119 true true true poet true sense 79 lane true backyard 143.687 165.796 portion establish 94.3818 anyway 19 93.5844 62.782 176.084 111.999 
striking 119 true true true poet true sense 79 flexibility false complaint 161.404 178.026 guarantee sail 48.1677 attitude 36 49.8731 131.987 123.98 132.994 
at 3 true true true around true video 101 sneak false explicit 21.5223 37.2313 species player 111.056 patron 79 68.8521 27.0246 15.9665 66.4005 
at 3 true true true around true video 101 observe true boost 30.9417 96.2867 employee domestic 158.093 advance 136 32.3167 117.471 119.513 144.818 
at 3 true true true around true video 101 cake false pulse 51.4143 146.317 opportunity pool 161.683 scramble 45 28.4625 179.594 173.392 81.559 
affect 126 true true true apply true motor 166 shoe false senior 103.615 25.7875 shout recognize 84.277 shrink 107 140.614 64.8303 92.3738 193.138 
seventh 37 true true true compound true far 167 cite false liver 134.042 171.061 issue communicate 19.0316 hearing 49 128.336 1.90083 119.388 71.8732 
seventh 37 true true true compound true far 167 treaty false tag 118.67 31.9686 backyard dog 125.687 particular 116 17.5397 162.206 32.3623 56.0936 
clothing 82 true true true weakness false championship 185 differently false homeless 140.461 2.45567 neighborhood evolution 95.7212 fighter 190 107.697 3.30411 144.6 115.113 
clothing 82 true true true weakness false championship 185 light false gas 196.241 42.5011 assumption supportive 121.168 actor 197 55.7263 103.628 161.681 148.421 
clothing 82 true true true weakness false championship 185 manager true proceed 61.3752 179.432 remote publicly 91.2647 patrol 96 94.0221 57.7098 164.747 106.557 
relax 172 false false false somewhere true rare 189 gang false pretend 19.4 102.665 sprinkle outsider 143.729 warrior 46 185.708 93.4574 24.965 94.2485 
relax 172 false false false somewhere true rare 189 clue false fiction 99.1926 161.762 cousin clinical 165.562 spot 18 91.3128 149.635 45.5296 119.925 
behind 137 false false false pleased false clean 127 rubber false setting 117.076 5.27849 coverage fact 81.2263 maker 120 68.8044 198.807 79.8748 76.362 
behind 137 false false false pleased false clean 127 rough true trading 87.5762 96.1073 ban failure 66.0957 fence 68 177.38 139.574 194.414 198.641 
behind 137 false false false pleased false clean 127 interact true stand 101.394 115.252 insist consciousness 161.02 shorts 47 46.9618 155.516 161.574 22.3374 
regret 82 false false false terrorist false strongly 27 increased true condition 85.0036 86.3737 look deal 160.508 reasonable 96 84.4952 29.4922 83.1338 41.4826 
pleased 100 true true true tag false pump 123 nearby false vessel 177.604 92.3347 guilt altogether 117.712 read 99 86.3175 128.498 126.359 142.537 
tent 136 false false false soldier true preference 34 rid false exercise 54.5031 19.0803 seven split 77.281 exploit 172 103.507 173.141 165.066 13.0471 
explain 136 false false false creation true chronic 174 floor true law 134.86 76.0389 hunger chance 140.035 psychology 47 25.6134 14.7102 120.614 65.656 
mrs 119 true true true coverage false protein 145 fundamental false trade 7.16574 143.837 officer talent 72.8347 offense 72 115.219 18.1242 43.5348 95.4504 
airline 43 false false false intense true without 65 view false web 115.472 90.1922 task traditionally 192.451 questionnaire 182 144.46 75.3235 59.1939 147.219 
zone 95 false false false fork false apparently 45 biography false refer 20.6408 67.2021 regardless range 52.6903 investor 87 28.0395 33.2814 72.5552 182.83 
zone 95 false false false fork false apparently 45 impulse false global 106.489 171.881 speaker guy 71.5858 copy 57 57.0419 115.962 111.986 176.217 
zone 95 false false false fork false apparently 45 ground true guest 199.625 81.5685 speaker while 128.355 disorder 145 66.3733 131.13 104.822 91.2638 
always 124 false false false may true stupid 166 galaxy false driver 73.9474 3.19159 behavior deal 171.058 concerning 187 154.158 56.4693 89.1961 54.5958 
vessel 67 true true true balloon true disappointed 79 galaxy false driver 73.9474 3.19159 behavior deal 171.058 concerning 187 154.158 56.4693 89.1961 54.5958 
chew 151 true true true fourth false russian 174 forum false client 77.4162 20.8793 beg subsidy 130.633 history 135 79.0909 143.389 110.491 76.6753 
chew 151 true true true fourth false russian 174 construct true flour 7.4595 63.1388 appreciation margin 160.635 boat 135 69.6636 149.329 132.732 77.5924 
partial 199 true true true charm true choice 3 phone true warehouse 161.008 119.319 directly franchise 171.535 carpet 149 176.474 120.192 130.277 157.99 
doll 161 true true true depict true toe 146 rank false finding 98.6185 130.416 minimum wolf 52.1668 listen 3 151.977 79.7879 127.345 7.8129 
quit 144 true true true recession true family 20 farm false uniform 11.5647 174.842 ship noise 20.2652 necessary 133 192.297 169.045 198.551 25.3681 
quit 144 true true true recession true family 20 pulse true broker 198.506 37.9121 cease counterpart 6.42276 gifted 141 108.897 88.1116 110.314 40.0821 
indicate 136 false false false knife false silver 189 administration true summit 10.1731 178.618 installation emotional 63.7376 resource 59 145.6 190.481 24.7448 79.3894 
employer 191 false false false copy true family 158 fundamental false trade 7.16574 143.837 officer talent 72.8347 offense 72 115.219 18.1242 43.5348 95.4504 
Printed 128 rows from joining partnership to sexy
% Added 38 rows to sexy from position 212 to 249
% Added 30 rows to sexy from position 250 to 279
% New table virtue with column(s) artistic football household identify concerning another proclaim bench engage adoption combined relation practitioner consistent purchase investor prosecutor instruct calculate throw apologize daily client bind created
% distinctive warmth want station scientific cream skirt knowledge cream nuclear composition till warmth ear slightly rose rose fiction chicken appreciation disability disability 
158.512 130.865 false true 32.2007 57.0723 false 162 57.0723 true minimal false 130.865 190.425 92 impose impose false 68 marker true true 
93.4516 37.2205 true false 49.1472 147.457 false 114 147.457 false fair true 37.2205 137.129 179 asset asset true 99 counselor true true 
40.8075 173.127 false false 149.909 80.5512 true 83 80.5512 true noise true 173.127 122.031 12 watch watch true 162 prefer false false 
170.853 135.402 true true 195.287 101.84 true 18 101.84 true instructional false 135.402 24.4407 121 fighting fighting false 54 common false false 
112.294 23.7108 false true 31.3841 10.1797 true 178 10.1797 false stomach false 23.7108 7.08632 12 watch watch true 162 prefer false false 
112.26 41.0832 true false 51.612 85.1523 true 91 85.1523 true family true 41.0832 38.2111 12 watch watch true 162 prefer false false 
111.903 32.6207 false false 111.408 76.6776 false 14 76.6776 false regulatory false 32.6207 173.11 72 politician politician false 31 chairman true true 
135.735 127.287 false true 80.184 137.218 false 64 137.218 false ridiculous false 127.287 47.0956 124 undergo undergo true 12 injury false false 
Printed 8 rows from joining sexy to partnership
% Created hash index for table virtue on column client
% Created hash index for table sexy on column start
% New table storm with column(s) oh lock depression hit away running notice depending trace quality thought rid poke personality cheer layer recovery debt halfway satisfaction ready food document integrity regain above toilet ability fact mysterious strictly provide presidential mainly interrupt boat interact plunge horrible against auto radar transaction sensation minority assure ridge deficit cap army exposure energy diplomat shower frontier magazine instead distract panel for strange access bonus gold young runner committee several purse possibly mobile session theology strip mutter broad provider carbohydrate poet celebrity achievement handful domain origin separate involve flee gather flexibility cheese picture obstacle dialogue proof apply care cut employment conclude impression upstairs importance suburb odds quite until item obviously honest galaxy classic whisper mix consultant forward horn couple construction shot large violation divorce damn sculpture constitutional prefer hair within buyer canvas study former helicopter accent scientist immediately clothes animal carrot select citizen cool ah familiar differ architect stranger star labor waste score single invention difference cognitive created
% household 
Printed 0 matching rows from virtue
% demonstrate distinctive sixth instinct though aides aides proposal institution dna writing stir 
false 193.094 true true 71.6703 physics physics false 50.816 4.01784 scientist true 
true 45.3717 false true 32.7892 merchant merchant false 112.413 3.97307 kneel true 
true 194.786 true false 126.814 production production false 98.9118 147.414 coordinator false 
false 112.181 true false 67.4195 apply apply true 130.669 144.16 inherit true 
true 117.916 false true 30.1459 flee flee false 79.5343 142.343 vast false 
false 179.214 false false 186.935 element element false 64.8785 3.85143 monitor true 
false 185.038 true true 141.4 demonstrate demonstrate true 39.6897 139.95 prison true 
false 183.583 false false 168.485 inflation inflation false 183.924 190.956 out true 
true 190.737 true false 196.149 dip dip true 16.9649 146.719 extent false 
true 188.47 true false 198.68 school school true 117.732 192.234 fatal false 
false 113.236 false true 155.121 nonprofit nonprofit true 37.0751 44.4584 meet false 
true 108.893 true false 7.03777 attack attack false 49.699 133.912 agriculture false 
false 80.9629 true true 93.0138 straighten straighten true 89.7092 80.831 passing true 
false 112.508 true true 147.715 intent intent false 22.7379 45.1273 bubble false 
true 167.966 true true 181.786 ideological ideological true 67.4326 24.9978 soar true 
false 142.204 true true 56.2978 chicken chicken true 107.157 141.038 power false 
false 159.541 false false 83.4037 complain complain false 118.066 94.4261 gesture true 
true 109.412 true true 167.909 cling cling true 14.6598 64.5597 per true 
false 181.676 true false 181.487 observer observer true 112.806 157.547 talent false 
false 62.0414 true true 4.22903 ready ready false 58.5918 158.366 cover false 
false 115.088 false false 129.16 shop shop false 194.592 6.66264 ethnic false 
true 193.044 true true 162.005 remarkable remarkable true 197.609 23.5628 suck true 
true 117.524 true false 79.9938 diet diet false 5.53976 89.4131 risk false 
true 167.605 true true 87.5842 suck suck true 44.3589 189.418 range false 
true 161.048 true false 75.3277 annual annual true 45.4662 191.581 firmly true 
false 168.851 false true 97.2906 rarely rarely false 72.7592 76.8748 vary true 
false 76.362 false true 117.076 maker maker false 43.6083 167.054 official true 
true 135.042 false false 128.961 pink pink false 130.992 53.8997 squeeze false 
true 59.1066 false true 117.522 limited limited false 58.3117 27.2853 neighborhood true 
false 172.154 false false 24.1147 unprecedented unprecedented true 196.644 141.072 celebrity true 
false 30.4266 true true 93.0778 ability ability false 42.8772 121.192 margin true 
false 145.065 false true 84.6944 presumably presumably false 164.255 163.454 seventh false 
true 89.1012 false true 13.1559 stick stick true 174.79 22.2269 historically false 
false 94.2485 true false 19.4 warrior warrior false 158.46 154.239 depth false 
false 104.368 false false 51.0939 state state false 35.1002 84.6725 hesitate false 
false 122.309 true true 170.084 helmet helmet false 31.8579 114.411 appearance true 
true 87.2509 true true 45.0829 thigh thigh true 45.9946 171.035 stack true 
true 20.6032 false false 70.9356 discourse discourse false 45.5238 129.553 profound true 
false 14.1551 true true 67.925 attract attract true 127.98 65.3415 ship false 
false 158.378 false true 78.6348 expected expected true 57.8141 50.1245 soul false 
false 136.804 false true 51.3227 opponent opponent true 60.552 150.51 employer true 
false 35.6187 false false 189.329 student student true 150.709 68.529 emphasize true 
false 2.98195 false false 72.3057 sheep sheep true 101.485 18.9122 weakness true 
true 198.641 false false 87.5762 fence fence true 175.34 183.235 unable false 
true 133.557 true true 104.763 parade parade false 60.9815 126.441 stack false 
false 115.113 false false 140.461 fighter fighter false 156.259 62.1517 lawmaker false 
false 119.925 true false 99.1926 spot spot false 72.7467 77.0658 trait true 
false 90.5594 false true 142.159 ah ah false 3.09909 69.7634 assessment true 
false 50.2957 false false 154.675 bombing bombing false 120.396 58.1665 involved true 
false 182.83 true false 20.6408 investor investor false 157.844 50.115 crop true 
false 158.603 true true 100.132 integrate integrate true 65.3069 196.777 alarm true 
false 91.6583 false false 139.077 graduate graduate false 80.3658 60.7353 dead true 
true 23.0883 false false 80.123 negative negative false 39.1591 195.624 guilt true 
true 74.1456 false false 150.369 feature feature false 47.7106 134.473 reinforce true 
true 50.5259 true false 199.382 persuade persuade true 30.7243 172.836 burning false 
true 143.122 true true 192.423 military military true 58.1831 115.691 headache false 
true 36.3869 true true 35.6977 you you false 174.877 193.841 violent true 
true 158.512 false false 179.692 capture capture false 156.463 68.0634 bucket false 
false 5.4792 true true 14.3883 hell hell false 79.4196 90.0946 operation true 
true 100.574 false false 133.754 competitive competitive false 187.286 86.7134 shut true 
false 176.838 false true 23.0002 pork pork true 20.553 130.721 ancient true 
true 192.771 false false 155.798 considerable considerable true 49.808 116.469 ah false 
false 95.4504 true true 7.16574 offense offense false 78.4373 178.011 appropriate true 
false 9.1941 true false 114.144 hostage hostage false 111.644 7.29214 helicopter true 
false 102.054 false true 79.9442 negative negative false 85.8659 186.418 scientist false 
true 41.4826 false false 85.0036 reasonable reasonable true 106.931 121.24 reporting true 
false 58.2998 false false 15.4036 ball ball true 187.09 11.1272 moment false 
true 78.5887 false true 63.1586 happily happily true 124.577 188.606 custody false 
true 152.649 false false 152.621 blood blood true 183.396 80.064 outline false 
true 13.2147 false false 81.0124 proposed proposed true 191.255 186.643 marker false 
true 158.38 false false 35.2092 considerable considerable false 33.8276 164.484 treaty true 
false 39.5666 false true 168.09 aisle aisle false 82.6296 8.22838 truly true 
true 186.739 true true 93.3247 aid aid true 192.029 105.239 dead true 
true 183.202 false true 132.94 fewer fewer true 120.51 173.309 mutter true 
false 21.3504 false false 32.0643 weak weak true 184.51 102.805 comparison false 
false 100.641 false false 105.038 supplier supplier false 169.697 9.7127 meaningful true 
true 43.0214 true false 82.8763 its its true 74.2701 13.2284 world true 
false 60.7607 false false 94.5003 race race true 90.2613 60.2265 filter false 
false 13.0471 true false 54.5031 exploit exploit false 7.70998 104.262 sudden true 
true 22.3374 false true 101.394 shorts shorts false 48.9039 56.9267 select false 
true 199.848 false true 126.5 traffic traffic false 61.6155 23.5815 way false 
false 71.8732 false true 134.042 hearing hearing true 168.577 166.098 past false 
true 53.5604 false true 192.217 rubber rubber true 169.775 91.4345 curriculum true 
true 23.6864 true false 94.6987 classic classic false 181.143 109.091 proposed false 
false 149.757 true true 175.057 passage passage true 139.835 172.963 whose true 
false 185.341 false false 153.016 oppose oppose true 160.13 67.736 tired false 
true 144.083 true true 106.068 perspective perspective true 116.502 127.12 healthy false 
false 54.5958 true true 73.9474 concerning concerning false 65.6579 46.0931 deploy true 
true 73.3354 false false 167.394 team team false 27.0518 12.7165 dna false 
false 115.614 true true 153.942 dream dream true 160.584 99.7088 camp true 
true 76.8625 true false 122.416 basic basic false 141.992 130.753 increasing false 
false 112.281 true false 190.64 permission permission false 66.4594 159.243 lower true 
false 25.3681 true true 11.5647 necessary necessary true 2.00106 196.779 apologize true 
false 129.121 true false 197.584 pay pay true 51.8561 89.1402 cultural false 
false 62.4895 true true 170.456 specify specify true 150.15 8.77613 sophisticated true 
true 24.4814 false false 164.219 operate operate true 143.684 93.9937 troubled false 
false 139.773 true true 98.5846 rank rank false 50.2548 92.7753 play false 
true 73.5798 true true 169.531 basically basically true 120.32 42.3342 temperature false 
true 132.059 true true 104.2 protein protein true 155.023 129.43 garage false 
true 129.627 true true 94.835 ride ride true 123.323 100.994 humor true 
true 79.3894 false true 10.1731 resource resource true 175.987 198.116 ironically false 
false 116.148 true false 155.85 personnel personnel true 49.3742 110.213 goal true 
false 3.85469 true false 23.0777 elder elder true 14.573 34.7502 union true 
true 157.99 true true 161.008 carpet carpet true 90.6808 118.758 instead true 
true 65.3368 false true 32.0737 sacrifice sacrifice true 177.8 51.7387 admire false 
true 56.564 true false 95.8664 painting painting true 124.796 198.642 re false 
false 82.4998 true false 10.4278 build build true 174.021 175.626 bow false 
false 7.8129 true true 98.6185 listen listen false 65.6953 9.46072 tissue false 
false 37.0113 true true 56.7681 via via true 13.5173 138.48 fee false 
true 101.435 false false 77.0981 surprised surprised true 155.504 123.996 embarrassed true 
false 24.7947 true false 71.998 cab cab true 130.378 187.604 transit true 
false 120.968 false true 70.5506 citizenship citizenship false 135.384 23.6915 fix true 
false 104.735 false false 140.536 sharp sharp true 84.749 150.921 sharp false 
true 87.1685 true true 198.364 noon noon false 109.885 148.009 shout true 
true 65.656 true true 134.86 psychology psychology true 16.2067 186.642 lifetime false 
false 128.1 true false 158.616 seventh seventh true 184.861 85.9274 left false 
true 104.698 false true 55.0743 sexually sexually true 122.935 119.573 terror true 
true 126.512 true false 133.556 room room true 173.274 81.8479 football true 
true 111.999 true true 143.687 anyway anyway false 97.6882 117.07 global true 
false 195.365 false false 132.279 initially initially false 192.777 168.463 intent true 
true 109.942 true true 6.22916 bless bless false 31.8665 83.5389 convert true 
false 163.939 false false 97.8416 cut cut true 92.7497 33.8987 to true 
false 117.875 false true 4.75738 complete complete true 66.857 128.959 treaty false 
true 116.1 true true 188.316 commonly commonly true 162.733 50.6746 through true 
false 70.8757 true true 8.66807 dealer dealer false 150.463 159.68 grip false 
false 24.7455 false false 129.782 rural rural false 4.8005 41.5714 regular false 
false 176.217 true true 106.489 copy copy true 184.422 41.3427 studio true 
false 193.138 true true 103.615 shrink shrink false 50.6779 71.274 disaster false 
false 180.069 true true 47.3775 translate translate false 60.3616 56.6787 decline false 
false 81.3992 false false 33.8944 taxpayer taxpayer false 39.8558 119.31 battery true 
false 148.421 false false 196.241 actor actor false 36.5318 33.7079 external false 
false 147.219 true true 115.472 questionnaire questionnaire true 172.718 155.182 fatigue false 
false 31.5985 false true 51.6654 interior interior true 81.1989 125.525 organizational false 
true 80.4624 false false 111.026 recession recession true 151.366 133.574 skilled false 
false 132.994 false false 161.404 attitude attitude true 21.8319 125.419 hallway true 
false 21.6101 false true 144.826 tank tank false 101.243 189.115 river false 
true 26.9813 true true 102.107 agent agent false 90.1511 56.8834 ratio true 
false 47.7348 false false 172.299 virtue virtue false 105.082 122.648 immediately false 
true 55.1679 true true 116.257 nonprofit nonprofit false 98.171 186.901 gross true 
true 75.9474 false false 14.9986 comfortable comfortable true 129.744 70.7366 competition false 
false 66.4005 true false 21.5223 patron patron true 145.957 173.227 bunch true 
false 49.2864 false false 54.5847 convict convict true 106.331 151.371 generate true 
